Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21163","Total non-agricultural AFS employment","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21163","Total non-agricultural AFS employment","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2021","2021","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2022","2022","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2023","2023","6199","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2021","2021","6228","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2022","2022","6228","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2023","2023","6228","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2021","2021","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2022","2022","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2023","2023","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2021","2021","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2022","2022","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2023","2023","6173","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21114","Share of employment in forestry and logging","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21114","Share of employment in forestry and logging","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21114","Share of employment in forestry and logging","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21118","Share of employment in fishing and aquaculture","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21118","Share of employment in fishing and aquaculture","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21118","Share of employment in fishing and aquaculture","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21158","Share of females in total employment in agriculture","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21158","Share of females in total employment in agriculture","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21158","Share of females in total employment in agriculture","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21152","Share of employees in agriculture in total employees","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21152","Share of employees in agriculture in total employees","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21152","Share of employees in agriculture in total employees","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21157","Share of female employees in total employees in agriculture","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21157","Share of female employees in total employees in agriculture","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21157","Share of female employees in total employees in agriculture","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2021","2021","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2022","2022","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2023","2023","6121","Value","3019","Establishment census","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","46224.27","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21160","Total employment in agrifood systems (AFS)","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21160","Total employment in agrifood systems (AFS)","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21163","Total non-agricultural AFS employment","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","20324.28","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21163","Total non-agricultural AFS employment","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21163","Total non-agricultural AFS employment","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21066","Employment in agriculture by age, total (15+)","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21088","Employment in agriculture by age, 15 to 24","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21089","Employment in agriculture by age, 25 to 54","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21090","Employment in agriculture by age, 55 to 64","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21086","Employment in agriculture by age, 65+","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21091","Employment in agriculture by status of employment, total","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21100","Employment in agriculture by status of employment, employees","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21107","Employment in agriculture by status of employment, self-employed","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21110","Employment in agriculture by status of employment, workers not classified","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21097","Employment in fishing and aquaculture","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21093","Employment in forestry and logging","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2021","2021","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2022","2022","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21144","Employment in agriculture - ILO modelled estimates","1","Total","2023","2023","6199","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2021","2021","6228","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2022","2022","6228","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21085","Agriculture value added per worker (constant 2015 US$)","1","Total","2023","2023","6228","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2021","2021","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2022","2022","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21150","Mean weekly hours actually worked per employed person in agriculture","1","Total","2023","2023","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2021","2021","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2022","2022","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21151","Mean weekly hours actually worked per employee in agriculture","1","Total","2023","2023","6173","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","66.3","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21161","Share of AFS employment in total employment","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","56.03","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21162","Share of agricultural employment in total AFS employment","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","43.97","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","30.25","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21167","Share of non-agricultural AFS employment in total employment","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21155","Share of employment in agriculture in total employment","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6121","Value","3044","FAO Model","","","","",""
"OEA","Employment Indicators: Agriculture and agrifood systems","566","Nigeria","21114","Share of employment in forestry and logging","1","Total","2021","2021","6121","Value","3044","FAO Model","","","","",""
