Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2018,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.177711629018143
Nigeria,NGA,2017,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.1805701531549
Nigeria,NGA,2016,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.184856303887002
Nigeria,NGA,2015,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.189314755687255
Nigeria,NGA,2014,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.194010750528055
Nigeria,NGA,2013,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.199028505158119
Nigeria,NGA,2012,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.204329581691325
Nigeria,NGA,2011,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.209890794585713
Nigeria,NGA,2010,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.215670772768542
Nigeria,NGA,2009,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.227535464109897
Nigeria,NGA,2008,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.227653141361439
Nigeria,NGA,2007,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.233872516322974
Nigeria,NGA,2006,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.240237727889607
Nigeria,NGA,2005,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.246743054772938
Nigeria,NGA,2004,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.253450651826713
Nigeria,NGA,2003,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.260337548597096
Nigeria,NGA,2002,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.267381944836381
Nigeria,NGA,2001,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.274528627739189
Nigeria,NGA,2000,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.276937089087671
Nigeria,NGA,1999,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.284443415752574
Nigeria,NGA,1998,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.283696810415117
Nigeria,NGA,1997,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.284356636942148
Nigeria,NGA,1996,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.290976786126937
Nigeria,NGA,1995,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.296879352237768
Nigeria,NGA,1994,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.28720799493669
Nigeria,NGA,1993,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.286333785915115
Nigeria,NGA,1992,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.294023498631521
Nigeria,NGA,1991,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.290813807542751
Nigeria,NGA,1990,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.289062321018874
Nigeria,NGA,1989,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.295014290230717
Nigeria,NGA,1988,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.301151628954069
Nigeria,NGA,1987,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.306747110413646
Nigeria,NGA,1986,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.313632155769537
Nigeria,NGA,1985,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.320537688220189
Nigeria,NGA,1984,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.327955489369631
Nigeria,NGA,1983,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.33464174883942
Nigeria,NGA,1982,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.34155962855266
Nigeria,NGA,1981,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.349989009190883
Nigeria,NGA,1980,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.358925355577885
Nigeria,NGA,1979,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.368232830116299
Nigeria,NGA,1978,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.377647622702373
Nigeria,NGA,1977,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.387211404129928
Nigeria,NGA,1976,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.396671617732009
Nigeria,NGA,1975,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.40590867661928
Nigeria,NGA,1974,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.414921452217301
Nigeria,NGA,1973,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.423486920131122
Nigeria,NGA,1972,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.431676543163866
Nigeria,NGA,1971,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.43957247059164
Nigeria,NGA,1970,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.447312277965238
Nigeria,NGA,1969,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.454953857190506
Nigeria,NGA,1968,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.462412747619752
Nigeria,NGA,1967,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.469660747558018
Nigeria,NGA,1966,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.476926006081788
Nigeria,NGA,1965,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.484459327418318
Nigeria,NGA,1964,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.49208341072932
Nigeria,NGA,1963,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.49967091258052
Nigeria,NGA,1962,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.507246926091719
Nigeria,NGA,1961,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.514815290770833
Nigeria,NGA,2022,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2021,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2020,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2019,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2018,Arable land (% of land area),AG.LND.ARBL.ZS,39.9881419019072
Nigeria,NGA,2017,Arable land (% of land area),AG.LND.ARBL.ZS,39.7026691700429
Nigeria,NGA,2016,Arable land (% of land area),AG.LND.ARBL.ZS,39.6686320366283
Nigeria,NGA,2015,Arable land (% of land area),AG.LND.ARBL.ZS,39.6334969311681
Nigeria,NGA,2014,Arable land (% of land area),AG.LND.ARBL.ZS,39.5994597977536
Nigeria,NGA,2013,Arable land (% of land area),AG.LND.ARBL.ZS,39.5643246922933
Nigeria,NGA,2012,Arable land (% of land area),AG.LND.ARBL.ZS,39.5302875588788
Nigeria,NGA,2011,Arable land (% of land area),AG.LND.ARBL.ZS,39.4951524534185
Nigeria,NGA,2010,Arable land (% of land area),AG.LND.ARBL.ZS,39.461115320004
Nigeria,NGA,2009,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2008,Arable land (% of land area),AG.LND.ARBL.ZS,39.3919430811292
Nigeria,NGA,2007,Arable land (% of land area),AG.LND.ARBL.ZS,39.3568079756689
Nigeria,NGA,2006,Arable land (% of land area),AG.LND.ARBL.ZS,39.3227708422544
Nigeria,NGA,2005,Arable land (% of land area),AG.LND.ARBL.ZS,39.2876357367941
Nigeria,NGA,2004,Arable land (% of land area),AG.LND.ARBL.ZS,39.2535986033796
Nigeria,NGA,2003,Arable land (% of land area),AG.LND.ARBL.ZS,39.2184634979193
Nigeria,NGA,2002,Arable land (% of land area),AG.LND.ARBL.ZS,39.1844263645048
Nigeria,NGA,2001,Arable land (% of land area),AG.LND.ARBL.ZS,39.1438013988164
Nigeria,NGA,2000,Arable land (% of land area),AG.LND.ARBL.ZS,38.4290215971101
Nigeria,NGA,1999,Arable land (% of land area),AG.LND.ARBL.ZS,38.4290215971101
Nigeria,NGA,1998,Arable land (% of land area),AG.LND.ARBL.ZS,37.3310495514784
Nigeria,NGA,1997,Arable land (% of land area),AG.LND.ARBL.ZS,36.452671914973
Nigeria,NGA,1996,Arable land (% of land area),AG.LND.ARBL.ZS,36.3428747104099
Nigeria,NGA,1995,Arable land (% of land area),AG.LND.ARBL.ZS,36.1232803012835
Nigeria,NGA,1994,Arable land (% of land area),AG.LND.ARBL.ZS,34.0371334145833
Nigeria,NGA,1993,Arable land (% of land area),AG.LND.ARBL.ZS,33.0489585735147
Nigeria,NGA,1992,Arable land (% of land area),AG.LND.ARBL.ZS,33.0489585735147
Nigeria,NGA,1991,Arable land (% of land area),AG.LND.ARBL.ZS,31.8411893233198
Nigeria,NGA,1990,Arable land (% of land area),AG.LND.ARBL.ZS,30.8244672090649
Nigeria,NGA,1989,Arable land (% of land area),AG.LND.ARBL.ZS,30.6202444085774
Nigeria,NGA,1988,Arable land (% of land area),AG.LND.ARBL.ZS,30.4270013285462
Nigeria,NGA,1987,Arable land (% of land area),AG.LND.ARBL.ZS,30.1744677580509
Nigeria,NGA,1986,Arable land (% of land area),AG.LND.ARBL.ZS,30.0405151684838
Nigeria,NGA,1985,Arable land (% of land area),AG.LND.ARBL.ZS,29.879113277776
Nigeria,NGA,1984,Arable land (% of land area),AG.LND.ARBL.ZS,29.7166134150225
Nigeria,NGA,1983,Arable land (% of land area),AG.LND.ARBL.ZS,29.5552115243146
Nigeria,NGA,1982,Arable land (% of land area),AG.LND.ARBL.ZS,29.3938096336067
Nigeria,NGA,1981,Arable land (% of land area),AG.LND.ARBL.ZS,29.2313097708532
Nigeria,NGA,1980,Arable land (% of land area),AG.LND.ARBL.ZS,29.0699078801454
Nigeria,NGA,1979,Arable land (% of land area),AG.LND.ARBL.ZS,28.9074080173919
Nigeria,NGA,1978,Arable land (% of land area),AG.LND.ARBL.ZS,28.746006126684
Nigeria,NGA,1977,Arable land (% of land area),AG.LND.ARBL.ZS,28.5846042359762
Nigeria,NGA,1976,Arable land (% of land area),AG.LND.ARBL.ZS,28.4221043732227
Nigeria,NGA,1975,Arable land (% of land area),AG.LND.ARBL.ZS,28.2607024825148
Nigeria,NGA,1974,Arable land (% of land area),AG.LND.ARBL.ZS,28.0993005918069
Nigeria,NGA,1973,Arable land (% of land area),AG.LND.ARBL.ZS,27.9368007290534
Nigeria,NGA,1972,Arable land (% of land area),AG.LND.ARBL.ZS,27.7753988383456
Nigeria,NGA,1971,Arable land (% of land area),AG.LND.ARBL.ZS,27.6139969476377
Nigeria,NGA,1970,Arable land (% of land area),AG.LND.ARBL.ZS,27.4514970848842
Nigeria,NGA,1969,Arable land (% of land area),AG.LND.ARBL.ZS,27.2900951941764
Nigeria,NGA,1968,Arable land (% of land area),AG.LND.ARBL.ZS,27.1286933034685
Nigeria,NGA,1967,Arable land (% of land area),AG.LND.ARBL.ZS,26.966193440715
Nigeria,NGA,1966,Arable land (% of land area),AG.LND.ARBL.ZS,26.8047915500071
Nigeria,NGA,1965,Arable land (% of land area),AG.LND.ARBL.ZS,26.6422916872536
Nigeria,NGA,1964,Arable land (% of land area),AG.LND.ARBL.ZS,26.4808897965458
Nigeria,NGA,1963,Arable land (% of land area),AG.LND.ARBL.ZS,26.3194879058379
Nigeria,NGA,1962,Arable land (% of land area),AG.LND.ARBL.ZS,26.1569880430844
Nigeria,NGA,1961,Arable land (% of land area),AG.LND.ARBL.ZS,25.9955861523766
Nigeria,NGA,2022,Land under cereal production (hectares),AG.LND.CREL.HA,18350981
Nigeria,NGA,2021,Land under cereal production (hectares),AG.LND.CREL.HA,18473891
Nigeria,NGA,2020,Land under cereal production (hectares),AG.LND.CREL.HA,18025044
Nigeria,NGA,2019,Land under cereal production (hectares),AG.LND.CREL.HA,18299733
Nigeria,NGA,2018,Land under cereal production (hectares),AG.LND.CREL.HA,18195673
Nigeria,NGA,2017,Land under cereal production (hectares),AG.LND.CREL.HA,18676572
Nigeria,NGA,2016,Land under cereal production (hectares),AG.LND.CREL.HA,17443380
Nigeria,NGA,2015,Land under cereal production (hectares),AG.LND.CREL.HA,16541075
Nigeria,NGA,2014,Land under cereal production (hectares),AG.LND.CREL.HA,16948908
Nigeria,NGA,2013,Land under cereal production (hectares),AG.LND.CREL.HA,15888765
Nigeria,NGA,2012,Land under cereal production (hectares),AG.LND.CREL.HA,15316190
Nigeria,NGA,2011,Land under cereal production (hectares),AG.LND.CREL.HA,15512438
Nigeria,NGA,2010,Land under cereal production (hectares),AG.LND.CREL.HA,16132376
Nigeria,NGA,2009,Land under cereal production (hectares),AG.LND.CREL.HA,13890000
Nigeria,NGA,2008,Land under cereal production (hectares),AG.LND.CREL.HA,18899000
Nigeria,NGA,2007,Land under cereal production (hectares),AG.LND.CREL.HA,19410000
Nigeria,NGA,2006,Land under cereal production (hectares),AG.LND.CREL.HA,19147000
Nigeria,NGA,2005,Land under cereal production (hectares),AG.LND.CREL.HA,18310000
Nigeria,NGA,2004,Land under cereal production (hectares),AG.LND.CREL.HA,17716000
Nigeria,NGA,2003,Land under cereal production (hectares),AG.LND.CREL.HA,17371000
Nigeria,NGA,2002,Land under cereal production (hectares),AG.LND.CREL.HA,17027000
Nigeria,NGA,2001,Land under cereal production (hectares),AG.LND.CREL.HA,16286000
Nigeria,NGA,2000,Land under cereal production (hectares),AG.LND.CREL.HA,18242000
Nigeria,NGA,1999,Land under cereal production (hectares),AG.LND.CREL.HA,18079200
Nigeria,NGA,1998,Land under cereal production (hectares),AG.LND.CREL.HA,18339000
Nigeria,NGA,1997,Land under cereal production (hectares),AG.LND.CREL.HA,18476000
Nigeria,NGA,1996,Land under cereal production (hectares),AG.LND.CREL.HA,17752600
Nigeria,NGA,1995,Land under cereal production (hectares),AG.LND.CREL.HA,18598000
Nigeria,NGA,1994,Land under cereal production (hectares),AG.LND.CREL.HA,17993000
Nigeria,NGA,1993,Land under cereal production (hectares),AG.LND.CREL.HA,17423700
Nigeria,NGA,1992,Land under cereal production (hectares),AG.LND.CREL.HA,16836000
Nigeria,NGA,1991,Land under cereal production (hectares),AG.LND.CREL.HA,17014000
Nigeria,NGA,1990,Land under cereal production (hectares),AG.LND.CREL.HA,15400000
Nigeria,NGA,1989,Land under cereal production (hectares),AG.LND.CREL.HA,14372700
Nigeria,NGA,1988,Land under cereal production (hectares),AG.LND.CREL.HA,12685000
Nigeria,NGA,1987,Land under cereal production (hectares),AG.LND.CREL.HA,13231000
Nigeria,NGA,1986,Land under cereal production (hectares),AG.LND.CREL.HA,12675000
Nigeria,NGA,1985,Land under cereal production (hectares),AG.LND.CREL.HA,9527000
Nigeria,NGA,1984,Land under cereal production (hectares),AG.LND.CREL.HA,8294000
Nigeria,NGA,1983,Land under cereal production (hectares),AG.LND.CREL.HA,5785000
Nigeria,NGA,1982,Land under cereal production (hectares),AG.LND.CREL.HA,5186000
Nigeria,NGA,1981,Land under cereal production (hectares),AG.LND.CREL.HA,4864500
Nigeria,NGA,1980,Land under cereal production (hectares),AG.LND.CREL.HA,7165000
Nigeria,NGA,1979,Land under cereal production (hectares),AG.LND.CREL.HA,6113000
Nigeria,NGA,1978,Land under cereal production (hectares),AG.LND.CREL.HA,6554000
Nigeria,NGA,1977,Land under cereal production (hectares),AG.LND.CREL.HA,7460000
Nigeria,NGA,1976,Land under cereal production (hectares),AG.LND.CREL.HA,9874000
Nigeria,NGA,1975,Land under cereal production (hectares),AG.LND.CREL.HA,8632000
Nigeria,NGA,1974,Land under cereal production (hectares),AG.LND.CREL.HA,10325000
Nigeria,NGA,1973,Land under cereal production (hectares),AG.LND.CREL.HA,12504500
Nigeria,NGA,1972,Land under cereal production (hectares),AG.LND.CREL.HA,8869500
Nigeria,NGA,1971,Land under cereal production (hectares),AG.LND.CREL.HA,11736500
Nigeria,NGA,1970,Land under cereal production (hectares),AG.LND.CREL.HA,12424000
Nigeria,NGA,1969,Land under cereal production (hectares),AG.LND.CREL.HA,14400000
Nigeria,NGA,1968,Land under cereal production (hectares),AG.LND.CREL.HA,11039000
Nigeria,NGA,1967,Land under cereal production (hectares),AG.LND.CREL.HA,10635000
Nigeria,NGA,1966,Land under cereal production (hectares),AG.LND.CREL.HA,10102000
Nigeria,NGA,1965,Land under cereal production (hectares),AG.LND.CREL.HA,12245000
Nigeria,NGA,1964,Land under cereal production (hectares),AG.LND.CREL.HA,11291000
Nigeria,NGA,1963,Land under cereal production (hectares),AG.LND.CREL.HA,10741000
Nigeria,NGA,1962,Land under cereal production (hectares),AG.LND.CREL.HA,10634000
Nigeria,NGA,1961,Land under cereal production (hectares),AG.LND.CREL.HA,10621000
Nigeria,NGA,2022,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.5249253927995
Nigeria,NGA,2021,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.46492242827498
Nigeria,NGA,2020,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.65298417822282
Nigeria,NGA,2019,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.26390098488092
Nigeria,NGA,2018,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.31246209251512
Nigeria,NGA,2017,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.07858251808909
Nigeria,NGA,2016,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.94848337121337
Nigeria,NGA,2015,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.88969388539368
Nigeria,NGA,2014,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.82347288558033
Nigeria,NGA,2013,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.82893123401078
Nigeria,NGA,2012,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.17298297045357
Nigeria,NGA,2011,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.05965644454692
Nigeria,NGA,2010,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.15752451222592
Nigeria,NGA,2009,Permanent cropland (% of land area),AG.LND.CROP.ZS,7.14065845383577
Nigeria,NGA,2008,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.89302194846119
Nigeria,NGA,2007,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.80658827146261
Nigeria,NGA,2006,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.61408687154825
Nigeria,NGA,2005,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.93935296507351
Nigeria,NGA,2004,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.76097818329545
Nigeria,NGA,2003,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.67884306685552
Nigeria,NGA,2002,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.58528190432272
Nigeria,NGA,2001,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.48241564829759
Nigeria,NGA,2000,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.36823786466397
Nigeria,NGA,1999,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.03884625097445
Nigeria,NGA,1998,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.87415044412969
Nigeria,NGA,1997,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.81925184184811
Nigeria,NGA,1996,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.70945463728493
Nigeria,NGA,1995,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.70945463728493
Nigeria,NGA,1994,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.38006302359542
Nigeria,NGA,1993,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.27026581903225
Nigeria,NGA,1992,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.83107700077956
Nigeria,NGA,1991,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.72127979621639
Nigeria,NGA,1990,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.39188818252687
Nigeria,NGA,1989,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.39188818252687
Nigeria,NGA,1988,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.39188818252687
Nigeria,NGA,1987,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.39188818252687
Nigeria,NGA,1986,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.39188818252687
Nigeria,NGA,1985,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.2820909779637
Nigeria,NGA,1984,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.06249656883736
Nigeria,NGA,1983,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1982,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1981,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1980,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1979,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.73310495514784
Nigeria,NGA,1978,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.5135105460215
Nigeria,NGA,1977,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.5135105460215
Nigeria,NGA,1976,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1975,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1974,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1973,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1972,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1971,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1970,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.45861194373991
Nigeria,NGA,1969,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.40371334145833
Nigeria,NGA,1968,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.29391613689515
Nigeria,NGA,1967,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.29391613689515
Nigeria,NGA,1966,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.73310495514784
Nigeria,NGA,1965,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1964,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1963,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1962,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,1961,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.84290215971101
Nigeria,NGA,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18125.3554008
Nigeria,NGA,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18382.6993061
Nigeria,NGA,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18509.4585403
Nigeria,NGA,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.99791283214925
Nigeria,NGA,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.02627921059013
Nigeria,NGA,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.04025156561357
Nigeria,NGA,2022,Forest area (sq. km),AG.LND.FRST.K2,213003.5
Nigeria,NGA,2021,Forest area (sq. km),AG.LND.FRST.K2,214636.5
Nigeria,NGA,2020,Forest area (sq. km),AG.LND.FRST.K2,216269.5
Nigeria,NGA,2019,Forest area (sq. km),AG.LND.FRST.K2,217902.5
Nigeria,NGA,2018,Forest area (sq. km),AG.LND.FRST.K2,219535.5
Nigeria,NGA,2017,Forest area (sq. km),AG.LND.FRST.K2,221168.5
Nigeria,NGA,2016,Forest area (sq. km),AG.LND.FRST.K2,222801.479
Nigeria,NGA,2015,Forest area (sq. km),AG.LND.FRST.K2,224434.5
Nigeria,NGA,2014,Forest area (sq. km),AG.LND.FRST.K2,226067.56
Nigeria,NGA,2013,Forest area (sq. km),AG.LND.FRST.K2,227700.62
Nigeria,NGA,2012,Forest area (sq. km),AG.LND.FRST.K2,229333.68
Nigeria,NGA,2011,Forest area (sq. km),AG.LND.FRST.K2,230966.74
Nigeria,NGA,2010,Forest area (sq. km),AG.LND.FRST.K2,232599.8
Nigeria,NGA,2009,Forest area (sq. km),AG.LND.FRST.K2,234232.86
Nigeria,NGA,2008,Forest area (sq. km),AG.LND.FRST.K2,235865.92
Nigeria,NGA,2007,Forest area (sq. km),AG.LND.FRST.K2,237498.98
Nigeria,NGA,2006,Forest area (sq. km),AG.LND.FRST.K2,239132.04
Nigeria,NGA,2005,Forest area (sq. km),AG.LND.FRST.K2,240765.1
Nigeria,NGA,2004,Forest area (sq. km),AG.LND.FRST.K2,242398.16
Nigeria,NGA,2003,Forest area (sq. km),AG.LND.FRST.K2,244031.22
Nigeria,NGA,2002,Forest area (sq. km),AG.LND.FRST.K2,245664.28
Nigeria,NGA,2001,Forest area (sq. km),AG.LND.FRST.K2,247297.34
Nigeria,NGA,2000,Forest area (sq. km),AG.LND.FRST.K2,248930.4
Nigeria,NGA,1999,Forest area (sq. km),AG.LND.FRST.K2,250563.45
Nigeria,NGA,1998,Forest area (sq. km),AG.LND.FRST.K2,252196.5
Nigeria,NGA,1997,Forest area (sq. km),AG.LND.FRST.K2,253829.55
Nigeria,NGA,1996,Forest area (sq. km),AG.LND.FRST.K2,255462.6
Nigeria,NGA,1995,Forest area (sq. km),AG.LND.FRST.K2,257095.65
Nigeria,NGA,1994,Forest area (sq. km),AG.LND.FRST.K2,258728.7
Nigeria,NGA,1993,Forest area (sq. km),AG.LND.FRST.K2,260361.75
Nigeria,NGA,1992,Forest area (sq. km),AG.LND.FRST.K2,261994.8
Nigeria,NGA,1991,Forest area (sq. km),AG.LND.FRST.K2,263627.85
Nigeria,NGA,1990,Forest area (sq. km),AG.LND.FRST.K2,265260.9
Nigeria,NGA,2022,Forest area (% of land area),AG.LND.FRST.ZS,23.3871888621716
Nigeria,NGA,2021,Forest area (% of land area),AG.LND.FRST.ZS,23.5664876972232
Nigeria,NGA,2020,Forest area (% of land area),AG.LND.FRST.ZS,23.7457865322749
Nigeria,NGA,2019,Forest area (% of land area),AG.LND.FRST.ZS,23.9250853673265
Nigeria,NGA,2018,Forest area (% of land area),AG.LND.FRST.ZS,24.1043842023782
Nigeria,NGA,2017,Forest area (% of land area),AG.LND.FRST.ZS,24.2836830374299
Nigeria,NGA,2016,Forest area (% of land area),AG.LND.FRST.ZS,24.4629795667402
Nigeria,NGA,2015,Forest area (% of land area),AG.LND.FRST.ZS,24.6422807075332
Nigeria,NGA,2014,Forest area (% of land area),AG.LND.FRST.ZS,24.8215861304171
Nigeria,NGA,2013,Forest area (% of land area),AG.LND.FRST.ZS,25.0008915533011
Nigeria,NGA,2012,Forest area (% of land area),AG.LND.FRST.ZS,25.180196976185
Nigeria,NGA,2011,Forest area (% of land area),AG.LND.FRST.ZS,25.3595023990689
Nigeria,NGA,2010,Forest area (% of land area),AG.LND.FRST.ZS,25.5388078219529
Nigeria,NGA,2009,Forest area (% of land area),AG.LND.FRST.ZS,25.7181132448368
Nigeria,NGA,2008,Forest area (% of land area),AG.LND.FRST.ZS,25.8974186677207
Nigeria,NGA,2007,Forest area (% of land area),AG.LND.FRST.ZS,26.0767240906047
Nigeria,NGA,2006,Forest area (% of land area),AG.LND.FRST.ZS,26.2560295134886
Nigeria,NGA,2005,Forest area (% of land area),AG.LND.FRST.ZS,26.4353349363725
Nigeria,NGA,2004,Forest area (% of land area),AG.LND.FRST.ZS,26.6146403592565
Nigeria,NGA,2003,Forest area (% of land area),AG.LND.FRST.ZS,26.7939457821404
Nigeria,NGA,2002,Forest area (% of land area),AG.LND.FRST.ZS,26.9732512050243
